date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,month,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,games_played_ratio,final_rank,postseason,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_era,prev_team_ip,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_runs_allowed,prev_team_er,prev_team_whip,prev_team_errors,prev_team_dp,prev_team_fpct,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_hits_sum,prev_top5_hitter_tb_sum,prev_top5_hitter_gpa_avg,prev_top5_hitter_isop_avg,prev_top5_hitter_xr_sum,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_top5_pitcher_bb_allowed_sum,prev_top5_pitcher_hr_allowed_sum
1970-01-01 00:00:00.020230425,10.0,한화,19.0,6.0,12.0,1.0,0.333,6.5,4승1무5패,1승,2-0-7,4-1-5,2023.0,1,4.0,1.0,5.0,0.4,2.0,0.0,7.0,0.2222222222222222,4.0,1.0,5.0,0.4,0.13194444444444445,9.0,0,0.245,564.0,1196.0,88.0,520.0,4.83,1268 1/3,112.0,602.0,974.0,759.0,680.0,1.51,134.0,111.0,0.975,93.0,49.0,65.5,38.0,262.0,639.0,888.0,0.24900000000000003,0.10319999999999999,316.29999999999995,4.36,1.39,163.0,129.0,84.0,16.0
1970-01-01 00:00:00.020230426,1.0,SSG,20.0,13.0,7.0,0.0,0.65,0.0,5승0무5패,1승,6-0-3,7-0-4,2023.0,1,5.0,0.0,5.0,0.5,6.0,0.0,3.0,0.6666666666666666,7.0,0.0,4.0,0.6363636363636364,0.1388888888888889,3.0,1,0.254,720.0,1245.0,138.0,682.0,3.87,1301 1/3,130.0,457.0,1023.0,622.0,560.0,1.29,109.0,138.0,0.98,98.0,39.0,71.5,75.0,362.0,657.0,1032.0,0.2796,0.1648,402.3,3.5949999999999998,1.225,328.0,435.0,137.0,44.0
1970-01-01 00:00:00.020230426,2.0,LG,22.0,14.0,8.0,0.0,0.636,0.0,6승0무4패,1패,8-0-3,6-0-5,2023.0,1,6.0,0.0,4.0,0.6,8.0,0.0,3.0,0.7272727272727273,6.0,0.0,5.0,0.5454545454545454,0.1527777777777778,1.0,1,0.269,715.0,1325.0,118.0,674.0,3.33,1288,94.0,451.0,1031.0,521.0,476.0,1.27,89.0,139.0,0.983,102.0,46.0,68.9,77.0,383.0,714.0,1077.0,0.2766,0.1518,395.6,2.39,1.01,162.0,302.0,73.0,23.0
1970-01-01 00:00:00.020230426,3.0,롯데,19.0,11.0,8.0,0.0,0.579,1.5,7승0무3패,5승,6-0-4,5-0-4,2023.0,1,7.0,0.0,3.0,0.7,6.0,0.0,4.0,0.6,5.0,0.0,4.0,0.5555555555555556,0.13194444444444445,7.0,0,0.267,605.0,1320.0,106.0,570.0,4.45,1280 2/3,84.0,492.0,1199.0,712.0,633.0,1.46,114.0,124.0,0.979,61.0,39.0,61.0,62.0,292.0,602.0,904.0,0.27725,0.15325,305.2,3.755,1.27,0.0,306.0,79.0,16.0
1970-01-01 00:00:00.020230426,3.0,두산,20.0,11.0,8.0,1.0,0.579,1.5,5승1무4패,1패,6-1-3,5-0-5,2023.0,1,5.0,1.0,4.0,0.5,6.0,1.0,3.0,0.6,5.0,0.0,5.0,0.5,0.1388888888888889,5.0,1,0.255,638.0,1249.0,101.0,592.0,4.45,1279 1/3,117.0,555.0,977.0,721.0,632.0,1.48,117.0,128.0,0.978,90.0,40.0,69.2,67.0,322.0,615.0,933.0,0.255,0.147,308.3,3.6,1.405,330.0,389.0,180.0,43.0
1970-01-01 00:00:00.020230426,5.0,NC,22.0,11.0,11.0,0.0,0.5,3.0,4승0무6패,1패,5-0-4,6-0-7,2023.0,1,4.0,0.0,6.0,0.4,5.0,0.0,4.0,0.5555555555555556,6.0,0.0,7.0,0.46153846153846156,0.1527777777777778,4.0,1,0.257,646.0,1260.0,105.0,613.0,3.9,1286 2/3,111.0,515.0,1168.0,642.0,557.0,1.36,127.0,115.0,0.976,100.0,39.0,71.9,65.0,363.0,672.0,1008.0,0.27799999999999997,0.1502,371.29999999999995,2.97,1.13,0.0,194.0,34.0,14.0
1970-01-01 00:00:00.020230426,6.0,키움,21.0,10.0,11.0,0.0,0.476,3.5,5승0무5패,2승,9-0-4,1-0-7,2023.0,1,5.0,0.0,5.0,0.5,9.0,0.0,4.0,0.6923076923076923,1.0,0.0,7.0,0.125,0.14583333333333334,10.0,0,0.252,621.0,1250.0,94.0,578.0,3.79,1296 1/3,96.0,490.0,1010.0,610.0,546.0,1.34,118.0,134.0,0.979,63.0,20.0,75.9,63.0,350.0,735.0,1092.0,0.26680000000000004,0.1392,381.9,2.11,0.95,196.0,378.0,88.0,12.0
1970-01-01 00:00:00.020230426,7.0,KIA,19.0,8.0,11.0,0.0,0.421,4.5,5승0무5패,1승,6-0-5,2-0-6,2023.0,1,5.0,0.0,5.0,0.5,6.0,0.0,5.0,0.5454545454545454,2.0,0.0,6.0,0.25,0.13194444444444445,6.0,0,0.272,720.0,1361.0,113.0,677.0,4.2,1279 2/3,120.0,526.0,1042.0,679.0,597.0,1.42,107.0,111.0,0.98,103.0,34.0,75.2,84.0,397.0,741.0,1099.0,0.275,0.17340000000000003,401.5999999999999,3.86,1.31,154.0,302.0,124.0,32.0
1970-01-01 00:00:00.020230426,8.0,KT,19.0,7.0,10.0,2.0,0.412,4.5,3승1무6패,5패,4-1-3,3-1-7,2023.0,1,3.0,1.0,6.0,0.3,4.0,1.0,3.0,0.5,3.0,1.0,7.0,0.2727272727272727,0.13194444444444445,2.0,1,0.254,631.0,1237.0,119.0,588.0,3.51,1287 1/3,92.0,364.0,1074.0,562.0,502.0,1.25,97.0,132.0,0.982,89.0,34.0,72.4,58.0,296.0,628.0,916.0,0.25339999999999996,0.1258,326.0,4.53,1.51,163.0,396.0,110.0,29.0
1970-01-01 00:00:00.020230426,9.0,삼성,20.0,8.0,12.0,0.0,0.4,5.0,5승0무5패,1승,6-0-5,2-0-7,2023.0,1,5.0,0.0,5.0,0.5,6.0,0.0,5.0,0.5454545454545454,2.0,0.0,7.0,0.2222222222222222,0.1388888888888889,8.0,0,0.27,663.0,1358.0,103.0,627.0,4.29,1287,129.0,478.0,971.0,695.0,613.0,1.44,118.0,125.0,0.978,91.0,27.0,77.1,49.0,203.0,318.0,548.0,0.30200000000000005,0.223,193.7,3.04,1.34,160.0,406.0,127.0,33.0
1970-01-01 00:00:00.020230426,10.0,한화,20.0,6.0,13.0,1.0,0.316,6.5,3승1무6패,1패,2-0-7,4-1-6,2023.0,1,3.0,1.0,6.0,0.3,2.0,0.0,7.0,0.2222222222222222,4.0,1.0,6.0,0.36363636363636365,0.1388888888888889,9.0,0,0.245,564.0,1196.0,88.0,520.0,4.83,1268 1/3,112.0,602.0,974.0,759.0,680.0,1.51,134.0,111.0,0.975,93.0,49.0,65.5,38.0,262.0,639.0,888.0,0.24900000000000003,0.10319999999999999,316.29999999999995,4.36,1.39,163.0,129.0,84.0,16.0
1970-01-01 00:00:00.020230427,1.0,LG,23.0,15.0,8.0,0.0,0.652,0.0,6승0무4패,1승,9-0-3,6-0-5,2023.0,1,6.0,0.0,4.0,0.6,9.0,0.0,3.0,0.75,6.0,0.0,5.0,0.5454545454545454,0.1597222222222222,1.0,1,0.269,715.0,1325.0,118.0,674.0,3.33,1288,94.0,451.0,1031.0,521.0,476.0,1.27,89.0,139.0,0.983,102.0,46.0,68.9,77.0,383.0,714.0,1077.0,0.2766,0.1518,395.6,2.39,1.01,162.0,302.0,73.0,23.0
1970-01-01 00:00:00.020230427,2.0,SSG,21.0,13.0,8.0,0.0,0.619,1.0,5승0무5패,1패,6-0-3,7-0-5,2023.0,1,5.0,0.0,5.0,0.5,6.0,0.0,3.0,0.6666666666666666,7.0,0.0,5.0,0.5833333333333334,0.14583333333333334,3.0,1,0.254,720.0,1245.0,138.0,682.0,3.87,1301 1/3,130.0,457.0,1023.0,622.0,560.0,1.29,109.0,138.0,0.98,98.0,39.0,71.5,75.0,362.0,657.0,1032.0,0.2796,0.1648,402.3,3.5949999999999998,1.225,328.0,435.0,137.0,44.0
1970-01-01 00:00:00.020230427,3.0,롯데,20.0,12.0,8.0,0.0,0.6,1.5,8승0무2패,6승,7-0-4,5-0-4,2023.0,1,8.0,0.0,2.0,0.8,7.0,0.0,4.0,0.6363636363636364,5.0,0.0,4.0,0.5555555555555556,0.1388888888888889,7.0,0,0.267,605.0,1320.0,106.0,570.0,4.45,1280 2/3,84.0,492.0,1199.0,712.0,633.0,1.46,114.0,124.0,0.979,61.0,39.0,61.0,62.0,292.0,602.0,904.0,0.27725,0.15325,305.2,3.755,1.27,0.0,306.0,79.0,16.0
1970-01-01 00:00:00.020230427,4.0,두산,21.0,11.0,9.0,1.0,0.55,2.5,5승1무4패,2패,6-1-3,5-0-6,2023.0,1,5.0,1.0,4.0,0.5,6.0,1.0,3.0,0.6,5.0,0.0,6.0,0.45454545454545453,0.14583333333333334,5.0,1,0.255,638.0,1249.0,101.0,592.0,4.45,1279 1/3,117.0,555.0,977.0,721.0,632.0,1.48,117.0,128.0,0.978,90.0,40.0,69.2,67.0,322.0,615.0,933.0,0.255,0.147,308.3,3.6,1.405,330.0,389.0,180.0,43.0
1970-01-01 00:00:00.020230427,5.0,키움,22.0,11.0,11.0,0.0,0.5,3.5,5승0무5패,3승,10-0-4,1-0-7,2023.0,1,5.0,0.0,5.0,0.5,10.0,0.0,4.0,0.7142857142857143,1.0,0.0,7.0,0.125,0.1527777777777778,10.0,0,0.252,621.0,1250.0,94.0,578.0,3.79,1296 1/3,96.0,490.0,1010.0,610.0,546.0,1.34,118.0,134.0,0.979,63.0,20.0,75.9,63.0,350.0,735.0,1092.0,0.26680000000000004,0.1392,381.9,2.11,0.95,196.0,378.0,88.0,12.0
1970-01-01 00:00:00.020230427,6.0,NC,23.0,11.0,12.0,0.0,0.478,4.0,3승0무7패,2패,5-0-4,6-0-8,2023.0,1,3.0,0.0,7.0,0.3,5.0,0.0,4.0,0.5555555555555556,6.0,0.0,8.0,0.42857142857142855,0.1597222222222222,4.0,1,0.257,646.0,1260.0,105.0,613.0,3.9,1286 2/3,111.0,515.0,1168.0,642.0,557.0,1.36,127.0,115.0,0.976,100.0,39.0,71.9,65.0,363.0,672.0,1008.0,0.27799999999999997,0.1502,371.29999999999995,2.97,1.13,0.0,194.0,34.0,14.0
1970-01-01 00:00:00.020230427,7.0,KIA,20.0,9.0,11.0,0.0,0.45,4.5,6승0무4패,2승,7-0-5,2-0-6,2023.0,1,6.0,0.0,4.0,0.6,7.0,0.0,5.0,0.5833333333333334,2.0,0.0,6.0,0.25,0.1388888888888889,6.0,0,0.272,720.0,1361.0,113.0,677.0,4.2,1279 2/3,120.0,526.0,1042.0,679.0,597.0,1.42,107.0,111.0,0.98,103.0,34.0,75.2,84.0,397.0,741.0,1099.0,0.275,0.17340000000000003,401.5999999999999,3.86,1.31,154.0,302.0,124.0,32.0
1970-01-01 00:00:00.020230427,8.0,삼성,21.0,9.0,12.0,0.0,0.429,5.0,5승0무5패,2승,7-0-5,2-0-7,2023.0,1,5.0,0.0,5.0,0.5,7.0,0.0,5.0,0.5833333333333334,2.0,0.0,7.0,0.2222222222222222,0.14583333333333334,8.0,0,0.27,663.0,1358.0,103.0,627.0,4.29,1287,129.0,478.0,971.0,695.0,613.0,1.44,118.0,125.0,0.978,91.0,27.0,77.1,49.0,203.0,318.0,548.0,0.30200000000000005,0.223,193.7,3.04,1.34,160.0,406.0,127.0,33.0
1970-01-01 00:00:00.020230427,9.0,KT,20.0,7.0,11.0,2.0,0.389,5.5,3승1무6패,6패,4-1-3,3-1-8,2023.0,1,3.0,1.0,6.0,0.3,4.0,1.0,3.0,0.5,3.0,1.0,8.0,0.25,0.1388888888888889,2.0,1,0.254,631.0,1237.0,119.0,588.0,3.51,1287 1/3,92.0,364.0,1074.0,562.0,502.0,1.25,97.0,132.0,0.982,89.0,34.0,72.4,58.0,296.0,628.0,916.0,0.25339999999999996,0.1258,326.0,4.53,1.51,163.0,396.0,110.0,29.0
1970-01-01 00:00:00.020230427,10.0,한화,21.0,6.0,14.0,1.0,0.3,7.5,3승0무7패,2패,2-0-7,4-1-7,2023.0,1,3.0,0.0,7.0,0.3,2.0,0.0,7.0,0.2222222222222222,4.0,1.0,7.0,0.3333333333333333,0.14583333333333334,9.0,0,0.245,564.0,1196.0,88.0,520.0,4.83,1268 1/3,112.0,602.0,974.0,759.0,680.0,1.51,134.0,111.0,0.975,93.0,49.0,65.5,38.0,262.0,639.0,888.0,0.24900000000000003,0.10319999999999999,316.29999999999995,4.36,1.39,163.0,129.0,84.0,16.0
1970-01-01 00:00:00.020230428,1.0,SSG,22.0,14.0,8.0,0.0,0.636,0.0,6승0무4패,1승,7-0-3,7-0-5,2023.0,1,6.0,0.0,4.0,0.6,7.0,0.0,3.0,0.7,7.0,0.0,5.0,0.5833333333333334,0.1527777777777778,3.0,1,0.254,720.0,1245.0,138.0,682.0,3.87,1301 1/3,130.0,457.0,1023.0,622.0,560.0,1.29,109.0,138.0,0.98,98.0,39.0,71.5,75.0,362.0,657.0,1032.0,0.2796,0.1648,402.3,3.5949999999999998,1.225,328.0,435.0,137.0,44.0
1970-01-01 00:00:00.020230428,2.0,LG,24.0,15.0,9.0,0.0,0.625,0.0,6승0무4패,1패,9-0-4,6-0-5,2023.0,1,6.0,0.0,4.0,0.6,9.0,0.0,4.0,0.6923076923076923,6.0,0.0,5.0,0.5454545454545454,0.16666666666666666,1.0,1,0.269,715.0,1325.0,118.0,674.0,3.33,1288,94.0,451.0,1031.0,521.0,476.0,1.27,89.0,139.0,0.983,102.0,46.0,68.9,77.0,383.0,714.0,1077.0,0.2766,0.1518,395.6,2.39,1.01,162.0,302.0,73.0,23.0
1970-01-01 00:00:00.020230428,3.0,롯데,21.0,13.0,8.0,0.0,0.619,0.5,8승0무2패,7승,8-0-4,5-0-4,2023.0,1,8.0,0.0,2.0,0.8,8.0,0.0,4.0,0.6666666666666666,5.0,0.0,4.0,0.5555555555555556,0.14583333333333334,7.0,0,0.267,605.0,1320.0,106.0,570.0,4.45,1280 2/3,84.0,492.0,1199.0,712.0,633.0,1.46,114.0,124.0,0.979,61.0,39.0,61.0,62.0,292.0,602.0,904.0,0.27725,0.15325,305.2,3.755,1.27,0.0,306.0,79.0,16.0
1970-01-01 00:00:00.020230428,4.0,두산,22.0,11.0,10.0,1.0,0.524,2.5,5승1무4패,3패,6-1-3,5-0-7,2023.0,1,5.0,1.0,4.0,0.5,6.0,1.0,3.0,0.6,5.0,0.0,7.0,0.4166666666666667,0.1527777777777778,5.0,1,0.255,638.0,1249.0,101.0,592.0,4.45,1279 1/3,117.0,555.0,977.0,721.0,632.0,1.48,117.0,128.0,0.978,90.0,40.0,69.2,67.0,322.0,615.0,933.0,0.255,0.147,308.3,3.6,1.405,330.0,389.0,180.0,43.0
1970-01-01 00:00:00.020230428,5.0,NC,24.0,12.0,12.0,0.0,0.5,3.0,3승0무7패,1승,5-0-4,7-0-8,2023.0,1,3.0,0.0,7.0,0.3,5.0,0.0,4.0,0.5555555555555556,7.0,0.0,8.0,0.4666666666666667,0.16666666666666666,4.0,1,0.257,646.0,1260.0,105.0,613.0,3.9,1286 2/3,111.0,515.0,1168.0,642.0,557.0,1.36,127.0,115.0,0.976,100.0,39.0,71.9,65.0,363.0,672.0,1008.0,0.27799999999999997,0.1502,371.29999999999995,2.97,1.13,0.0,194.0,34.0,14.0
1970-01-01 00:00:00.020230428,6.0,키움,23.0,11.0,12.0,0.0,0.478,3.5,4승0무6패,1패,10-0-4,1-0-8,2023.0,1,4.0,0.0,6.0,0.4,10.0,0.0,4.0,0.7142857142857143,1.0,0.0,8.0,0.1111111111111111,0.1597222222222222,10.0,0,0.252,621.0,1250.0,94.0,578.0,3.79,1296 1/3,96.0,490.0,1010.0,610.0,546.0,1.34,118.0,134.0,0.979,63.0,20.0,75.9,63.0,350.0,735.0,1092.0,0.26680000000000004,0.1392,381.9,2.11,0.95,196.0,378.0,88.0,12.0
1970-01-01 00:00:00.020230428,7.0,KIA,21.0,10.0,11.0,0.0,0.476,3.5,7승0무3패,3승,7-0-5,3-0-6,2023.0,1,7.0,0.0,3.0,0.7,7.0,0.0,5.0,0.5833333333333334,3.0,0.0,6.0,0.3333333333333333,0.14583333333333334,6.0,0,0.272,720.0,1361.0,113.0,677.0,4.2,1279 2/3,120.0,526.0,1042.0,679.0,597.0,1.42,107.0,111.0,0.98,103.0,34.0,75.2,84.0,397.0,741.0,1099.0,0.275,0.17340000000000003,401.5999999999999,3.86,1.31,154.0,302.0,124.0,32.0
1970-01-01 00:00:00.020230428,8.0,삼성,22.0,10.0,12.0,0.0,0.455,4.0,6승0무4패,3승,7-0-5,3-0-7,2023.0,1,6.0,0.0,4.0,0.6,7.0,0.0,5.0,0.5833333333333334,3.0,0.0,7.0,0.3,0.1527777777777778,8.0,0,0.27,663.0,1358.0,103.0,627.0,4.29,1287,129.0,478.0,971.0,695.0,613.0,1.44,118.0,125.0,0.978,91.0,27.0,77.1,49.0,203.0,318.0,548.0,0.30200000000000005,0.223,193.7,3.04,1.34,160.0,406.0,127.0,33.0
1970-01-01 00:00:00.020230428,9.0,KT,21.0,7.0,12.0,2.0,0.368,5.5,2승1무7패,7패,4-1-4,3-1-8,2023.0,1,2.0,1.0,7.0,0.2,4.0,1.0,4.0,0.4444444444444444,3.0,1.0,8.0,0.25,0.14583333333333334,2.0,1,0.254,631.0,1237.0,119.0,588.0,3.51,1287 1/3,92.0,364.0,1074.0,562.0,502.0,1.25,97.0,132.0,0.982,89.0,34.0,72.4,58.0,296.0,628.0,916.0,0.25339999999999996,0.1258,326.0,4.53,1.51,163.0,396.0,110.0,29.0
1970-01-01 00:00:00.020230428,10.0,한화,22.0,6.0,15.0,1.0,0.286,7.5,2승0무8패,3패,2-0-8,4-1-7,2023.0,1,2.0,0.0,8.0,0.2,2.0,0.0,8.0,0.2,4.0,1.0,7.0,0.3333333333333333,0.1527777777777778,9.0,0,0.245,564.0,1196.0,88.0,520.0,4.83,1268 1/3,112.0,602.0,974.0,759.0,680.0,1.51,134.0,111.0,0.975,93.0,49.0,65.5,38.0,262.0,639.0,888.0,0.24900000000000003,0.10319999999999999,316.29999999999995,4.36,1.39,163.0,129.0,84.0,16.0
1970-01-01 00:00:00.020230429,1.0,SSG,23.0,15.0,8.0,0.0,0.652,0.0,7승0무3패,2승,8-0-3,7-0-5,2023.0,1,7.0,0.0,3.0,0.7,8.0,0.0,3.0,0.7272727272727273,7.0,0.0,5.0,0.5833333333333334,0.1597222222222222,3.0,1,0.254,720.0,1245.0,138.0,682.0,3.87,1301 1/3,130.0,457.0,1023.0,622.0,560.0,1.29,109.0,138.0,0.98,98.0,39.0,71.5,75.0,362.0,657.0,1032.0,0.2796,0.1648,402.3,3.5949999999999998,1.225,328.0,435.0,137.0,44.0
1970-01-01 00:00:00.020230429,2.0,롯데,21.0,13.0,8.0,0.0,0.619,1.0,8승0무2패,7승,8-0-4,5-0-4,2023.0,1,8.0,0.0,2.0,0.8,8.0,0.0,4.0,0.6666666666666666,5.0,0.0,4.0,0.5555555555555556,0.14583333333333334,7.0,0,0.267,605.0,1320.0,106.0,570.0,4.45,1280 2/3,84.0,492.0,1199.0,712.0,633.0,1.46,114.0,124.0,0.979,61.0,39.0,61.0,62.0,292.0,602.0,904.0,0.27725,0.15325,305.2,3.755,1.27,0.0,306.0,79.0,16.0
1970-01-01 00:00:00.020230429,3.0,LG,25.0,15.0,10.0,0.0,0.6,1.0,6승0무4패,2패,9-0-5,6-0-5,2023.0,1,6.0,0.0,4.0,0.6,9.0,0.0,5.0,0.6428571428571429,6.0,0.0,5.0,0.5454545454545454,0.1736111111111111,1.0,1,0.269,715.0,1325.0,118.0,674.0,3.33,1288,94.0,451.0,1031.0,521.0,476.0,1.27,89.0,139.0,0.983,102.0,46.0,68.9,77.0,383.0,714.0,1077.0,0.2766,0.1518,395.6,2.39,1.01,162.0,302.0,73.0,23.0
1970-01-01 00:00:00.020230429,4.0,NC,25.0,13.0,12.0,0.0,0.52,3.0,3승0무7패,2승,5-0-4,8-0-8,2023.0,1,3.0,0.0,7.0,0.3,5.0,0.0,4.0,0.5555555555555556,8.0,0.0,8.0,0.5,0.1736111111111111,4.0,1,0.257,646.0,1260.0,105.0,613.0,3.9,1286 2/3,111.0,515.0,1168.0,642.0,557.0,1.36,127.0,115.0,0.976,100.0,39.0,71.9,65.0,363.0,672.0,1008.0,0.27799999999999997,0.1502,371.29999999999995,2.97,1.13,0.0,194.0,34.0,14.0
1970-01-01 00:00:00.020230429,5.0,KIA,22.0,11.0,11.0,0.0,0.5,3.5,8승0무2패,4승,7-0-5,4-0-6,2023.0,1,8.0,0.0,2.0,0.8,7.0,0.0,5.0,0.5833333333333334,4.0,0.0,6.0,0.4,0.1527777777777778,6.0,0,0.272,720.0,1361.0,113.0,677.0,4.2,1279 2/3,120.0,526.0,1042.0,679.0,597.0,1.42,107.0,111.0,0.98,103.0,34.0,75.2,84.0,397.0,741.0,1099.0,0.275,0.17340000000000003,401.5999999999999,3.86,1.31,154.0,302.0,124.0,32.0
1970-01-01 00:00:00.020230429,5.0,두산,23.0,11.0,11.0,1.0,0.5,3.5,4승1무5패,4패,6-1-3,5-0-8,2023.0,1,4.0,1.0,5.0,0.4,6.0,1.0,3.0,0.6,5.0,0.0,8.0,0.38461538461538464,0.1597222222222222,5.0,1,0.255,638.0,1249.0,101.0,592.0,4.45,1279 1/3,117.0,555.0,977.0,721.0,632.0,1.48,117.0,128.0,0.978,90.0,40.0,69.2,67.0,322.0,615.0,933.0,0.255,0.147,308.3,3.6,1.405,330.0,389.0,180.0,43.0
1970-01-01 00:00:00.020230429,7.0,키움,23.0,11.0,12.0,0.0,0.478,4.0,4승0무6패,1패,10-0-4,1-0-8,2023.0,1,4.0,0.0,6.0,0.4,10.0,0.0,4.0,0.7142857142857143,1.0,0.0,8.0,0.1111111111111111,0.1597222222222222,10.0,0,0.252,621.0,1250.0,94.0,578.0,3.79,1296 1/3,96.0,490.0,1010.0,610.0,546.0,1.34,118.0,134.0,0.979,63.0,20.0,75.9,63.0,350.0,735.0,1092.0,0.26680000000000004,0.1392,381.9,2.11,0.95,196.0,378.0,88.0,12.0
1970-01-01 00:00:00.020230429,7.0,삼성,23.0,11.0,12.0,0.0,0.478,4.0,6승0무4패,4승,7-0-5,4-0-7,2023.0,1,6.0,0.0,4.0,0.6,7.0,0.0,5.0,0.5833333333333334,4.0,0.0,7.0,0.36363636363636365,0.1597222222222222,8.0,0,0.27,663.0,1358.0,103.0,627.0,4.29,1287,129.0,478.0,971.0,695.0,613.0,1.44,118.0,125.0,0.978,91.0,27.0,77.1,49.0,203.0,318.0,548.0,0.30200000000000005,0.223,193.7,3.04,1.34,160.0,406.0,127.0,33.0
1970-01-01 00:00:00.020230429,9.0,KT,22.0,7.0,13.0,2.0,0.35,6.5,1승1무8패,8패,4-1-5,3-1-8,2023.0,1,1.0,1.0,8.0,0.1,4.0,1.0,5.0,0.4,3.0,1.0,8.0,0.25,0.1527777777777778,2.0,1,0.254,631.0,1237.0,119.0,588.0,3.51,1287 1/3,92.0,364.0,1074.0,562.0,502.0,1.25,97.0,132.0,0.982,89.0,34.0,72.4,58.0,296.0,628.0,916.0,0.25339999999999996,0.1258,326.0,4.53,1.51,163.0,396.0,110.0,29.0
1970-01-01 00:00:00.020230429,10.0,한화,23.0,6.0,16.0,1.0,0.273,8.5,2승0무8패,4패,2-0-9,4-1-7,2023.0,1,2.0,0.0,8.0,0.2,2.0,0.0,9.0,0.18181818181818182,4.0,1.0,7.0,0.3333333333333333,0.1597222222222222,9.0,0,0.245,564.0,1196.0,88.0,520.0,4.83,1268 1/3,112.0,602.0,974.0,759.0,680.0,1.51,134.0,111.0,0.975,93.0,49.0,65.5,38.0,262.0,639.0,888.0,0.24900000000000003,0.10319999999999999,316.29999999999995,4.36,1.39,163.0,129.0,84.0,16.0
1970-01-01 00:00:00.020230430,1.0,롯데,22.0,14.0,8.0,0.0,0.636,0.0,9승0무1패,8승,9-0-4,5-0-4,2023.0,1,9.0,0.0,1.0,0.9,9.0,0.0,4.0,0.6923076923076923,5.0,0.0,4.0,0.5555555555555556,0.1527777777777778,7.0,0,0.267,605.0,1320.0,106.0,570.0,4.45,1280 2/3,84.0,492.0,1199.0,712.0,633.0,1.46,114.0,124.0,0.979,61.0,39.0,61.0,62.0,292.0,602.0,904.0,0.27725,0.15325,305.2,3.755,1.27,0.0,306.0,79.0,16.0
1970-01-01 00:00:00.020230430,2.0,SSG,24.0,15.0,9.0,0.0,0.625,0.0,7승0무3패,1패,8-0-4,7-0-5,2023.0,1,7.0,0.0,3.0,0.7,8.0,0.0,4.0,0.6666666666666666,7.0,0.0,5.0,0.5833333333333334,0.16666666666666666,3.0,1,0.254,720.0,1245.0,138.0,682.0,3.87,1301 1/3,130.0,457.0,1023.0,622.0,560.0,1.29,109.0,138.0,0.98,98.0,39.0,71.5,75.0,362.0,657.0,1032.0,0.2796,0.1648,402.3,3.5949999999999998,1.225,328.0,435.0,137.0,44.0
1970-01-01 00:00:00.020230430,3.0,LG,26.0,15.0,11.0,0.0,0.577,1.0,5승0무5패,3패,9-0-6,6-0-5,2023.0,1,5.0,0.0,5.0,0.5,9.0,0.0,6.0,0.6,6.0,0.0,5.0,0.5454545454545454,0.18055555555555555,1.0,1,0.269,715.0,1325.0,118.0,674.0,3.33,1288,94.0,451.0,1031.0,521.0,476.0,1.27,89.0,139.0,0.983,102.0,46.0,68.9,77.0,383.0,714.0,1077.0,0.2766,0.1518,395.6,2.39,1.01,162.0,302.0,73.0,23.0
1970-01-01 00:00:00.020230430,4.0,NC,26.0,14.0,12.0,0.0,0.538,2.0,4승0무6패,3승,5-0-4,9-0-8,2023.0,1,4.0,0.0,6.0,0.4,5.0,0.0,4.0,0.5555555555555556,9.0,0.0,8.0,0.5294117647058824,0.18055555555555555,4.0,1,0.257,646.0,1260.0,105.0,613.0,3.9,1286 2/3,111.0,515.0,1168.0,642.0,557.0,1.36,127.0,115.0,0.976,100.0,39.0,71.9,65.0,363.0,672.0,1008.0,0.27799999999999997,0.1502,371.29999999999995,2.97,1.13,0.0,194.0,34.0,14.0
1970-01-01 00:00:00.020230430,5.0,KIA,23.0,12.0,11.0,0.0,0.522,2.5,8승0무2패,5승,7-0-5,5-0-6,2023.0,1,8.0,0.0,2.0,0.8,7.0,0.0,5.0,0.5833333333333334,5.0,0.0,6.0,0.45454545454545453,0.1597222222222222,6.0,0,0.272,720.0,1361.0,113.0,677.0,4.2,1279 2/3,120.0,526.0,1042.0,679.0,597.0,1.42,107.0,111.0,0.98,103.0,34.0,75.2,84.0,397.0,741.0,1099.0,0.275,0.17340000000000003,401.5999999999999,3.86,1.31,154.0,302.0,124.0,32.0
1970-01-01 00:00:00.020230430,5.0,두산,24.0,12.0,11.0,1.0,0.522,2.5,4승1무5패,1승,6-1-3,6-0-8,2023.0,1,4.0,1.0,5.0,0.4,6.0,1.0,3.0,0.6,6.0,0.0,8.0,0.42857142857142855,0.16666666666666666,5.0,1,0.255,638.0,1249.0,101.0,592.0,4.45,1279 1/3,117.0,555.0,977.0,721.0,632.0,1.48,117.0,128.0,0.978,90.0,40.0,69.2,67.0,322.0,615.0,933.0,0.255,0.147,308.3,3.6,1.405,330.0,389.0,180.0,43.0
